epoch,utc,lat,lng,alt_m,speed2d_ms,speed3d_ms,fix,dop,payload
1784771685650,2026-07-23T01:54:45.650Z,-23.6047526,-46.8369014,826.574,12.474,12.010,3,134,278
1784771685705,2026-07-23T01:54:45.705Z,-23.6047543,-46.8368942,826.581,12.857,12.500,3,134,278
1784771685760,2026-07-23T01:54:45.760Z,-23.6047561,-46.8368874,826.622,12.920,12.880,3,134,278
1784771685815,2026-07-23T01:54:45.815Z,-23.6047581,-46.8368812,826.666,12.684,12.950,3,134,278
1784771685870,2026-07-23T01:54:45.870Z,-23.6047609,-46.8368754,826.684,12.546,12.710,3,134,278
1784771685925,2026-07-23T01:54:45.925Z,-23.6047631,-46.8368695,826.767,12.327,12.570,3,134,278
1784771685980,2026-07-23T01:54:45.980Z,-23.6047657,-46.8368639,826.792,12.146,12.350,3,134,278
1784771686035,2026-07-23T01:54:46.035Z,-23.6047689,-46.8368590,826.810,11.867,12.170,3,134,278
1784771686090,2026-07-23T01:54:46.090Z,-23.6047723,-46.8368541,826.868,11.654,11.890,3,134,278
1784771686145,2026-07-23T01:54:46.145Z,-23.6047758,-46.8368497,826.907,11.370,11.680,3,135,279
1784771686200,2026-07-23T01:54:46.200Z,-23.6047799,-46.8368452,827.024,11.358,11.400,3,135,279
1784771686255,2026-07-23T01:54:46.255Z,-23.6047843,-46.8368412,827.054,11.286,11.390,3,135,279
1784771686310,2026-07-23T01:54:46.310Z,-23.6047891,-46.8368373,827.070,11.330,11.310,3,135,279
1784771686365,2026-07-23T01:54:46.365Z,-23.6047941,-46.8368339,827.120,11.320,11.360,3,135,279
1784771686420,2026-07-23T01:54:46.420Z,-23.6047988,-46.8368310,827.151,11.136,11.340,3,135,279
1784771686475,2026-07-23T01:54:46.475Z,-23.6048035,-46.8368277,827.208,11.084,11.160,3,135,279
1784771686530,2026-07-23T01:54:46.530Z,-23.6048086,-46.8368248,827.203,11.152,11.110,3,135,279
1784771686585,2026-07-23T01:54:46.585Z,-23.6048138,-46.8368224,827.233,11.100,11.170,3,135,279
1784771686640,2026-07-23T01:54:46.640Z,-23.6048190,-46.8368205,827.257,11.015,11.120,3,135,279
1784771686695,2026-07-23T01:54:46.695Z,-23.6048241,-46.8368191,827.282,10.835,11.040,3,135,279
1784771686750,2026-07-23T01:54:46.750Z,-23.6048292,-46.8368177,827.316,10.743,10.860,3,135,279
1784771686805,2026-07-23T01:54:46.805Z,-23.6048343,-46.8368168,827.340,10.591,10.760,3,135,279
1784771686860,2026-07-23T01:54:46.860Z,-23.6048397,-46.8368160,827.388,10.604,10.610,3,135,279
1784771686915,2026-07-23T01:54:46.915Z,-23.6048449,-46.8368156,827.385,10.514,10.620,3,135,279
1784771686970,2026-07-23T01:54:46.970Z,-23.6048499,-46.8368151,827.417,10.350,10.530,3,135,279
1784771687025,2026-07-23T01:54:47.025Z,-23.6048550,-46.8368155,827.488,10.235,10.370,3,135,279
1784771687080,2026-07-23T01:54:47.080Z,-23.6048603,-46.8368159,827.483,10.310,10.260,3,135,279
1784771687135,2026-07-23T01:54:47.135Z,-23.6048654,-46.8368163,827.448,10.305,10.330,3,135,279
1784771687190,2026-07-23T01:54:47.190Z,-23.6048705,-46.8368173,827.476,10.276,10.320,3,141,280
1784771687248,2026-07-23T01:54:47.248Z,-23.6048755,-46.8368188,827.502,10.210,10.290,3,141,280
1784771687306,2026-07-23T01:54:47.306Z,-23.6048803,-46.8368206,827.512,10.136,10.230,3,141,280
1784771687364,2026-07-23T01:54:47.364Z,-23.6048851,-46.8368224,827.542,10.143,10.150,3,141,280
1784771687422,2026-07-23T01:54:47.422Z,-23.6048898,-46.8368244,827.521,10.111,10.160,3,141,280
1784771687481,2026-07-23T01:54:47.481Z,-23.6048944,-46.8368269,827.486,10.152,10.130,3,141,280
1784771687539,2026-07-23T01:54:47.539Z,-23.6048988,-46.8368292,827.483,10.005,10.170,3,141,280
1784771687597,2026-07-23T01:54:47.597Z,-23.6049034,-46.8368323,827.432,10.226,10.020,3,141,280
1784771687655,2026-07-23T01:54:47.655Z,-23.6049078,-46.8368355,827.422,10.337,10.240,3,141,280
1784771687714,2026-07-23T01:54:47.714Z,-23.6049122,-46.8368388,827.418,10.402,10.350,3,141,280
1784771687772,2026-07-23T01:54:47.772Z,-23.6049165,-46.8368421,827.368,10.508,10.410,3,141,280
1784771687830,2026-07-23T01:54:47.830Z,-23.6049212,-46.8368456,827.283,10.766,10.520,3,141,280
1784771687888,2026-07-23T01:54:47.888Z,-23.6049258,-46.8368491,827.276,10.954,10.770,3,141,280
1784771687947,2026-07-23T01:54:47.947Z,-23.6049304,-46.8368527,827.270,11.072,10.960,3,141,280
1784771688005,2026-07-23T01:54:48.005Z,-23.6049348,-46.8368567,827.212,11.187,11.080,3,141,280
1784771688063,2026-07-23T01:54:48.063Z,-23.6049391,-46.8368609,827.144,11.348,11.190,3,141,280
1784771688121,2026-07-23T01:54:48.121Z,-23.6049434,-46.8368652,827.128,11.459,11.350,3,141,280
1784771688180,2026-07-23T01:54:48.180Z,-23.6049477,-46.8368696,827.101,11.577,11.460,3,141,281
1784771688232,2026-07-23T01:54:48.232Z,-23.6049522,-46.8368741,827.024,11.829,11.580,3,141,281
1784771688284,2026-07-23T01:54:48.284Z,-23.6049567,-46.8368786,826.947,11.992,11.830,3,141,281
1784771688336,2026-07-23T01:54:48.336Z,-23.6049613,-46.8368835,826.940,12.269,11.990,3,141,281
1784771688388,2026-07-23T01:54:48.388Z,-23.6049659,-46.8368882,826.950,12.404,12.270,3,141,281
1784771688440,2026-07-23T01:54:48.440Z,-23.6049705,-46.8368927,826.945,12.446,12.400,3,141,281
1784771688492,2026-07-23T01:54:48.492Z,-23.6049750,-46.8368972,826.917,12.405,12.450,3,141,281
1784771688544,2026-07-23T01:54:48.544Z,-23.6049794,-46.8369014,826.864,12.194,12.410,3,141,281
1784771688596,2026-07-23T01:54:48.596Z,-23.6049838,-46.8369057,826.800,12.064,12.190,3,141,281
1784771688648,2026-07-23T01:54:48.648Z,-23.6049884,-46.8369098,826.711,12.091,12.060,3,141,281
1784771688701,2026-07-23T01:54:48.701Z,-23.6049933,-46.8369136,826.642,12.138,12.090,3,141,281
1784771688753,2026-07-23T01:54:48.753Z,-23.6049985,-46.8369171,826.553,12.202,12.140,3,141,281
1784771688805,2026-07-23T01:54:48.805Z,-23.6050038,-46.8369205,826.549,12.330,12.200,3,141,281
1784771688857,2026-07-23T01:54:48.857Z,-23.6050092,-46.8369238,826.537,12.439,12.330,3,141,281
1784771688909,2026-07-23T01:54:48.909Z,-23.6050150,-46.8369268,826.473,12.628,12.440,3,141,281
1784771688961,2026-07-23T01:54:48.961Z,-23.6050208,-46.8369297,826.467,12.795,12.630,3,141,281
1784771689013,2026-07-23T01:54:49.013Z,-23.6050267,-46.8369324,826.480,12.841,12.800,3,141,281
1784771689065,2026-07-23T01:54:49.065Z,-23.6050329,-46.8369348,826.508,13.029,12.840,3,141,281
1784771689117,2026-07-23T01:54:49.117Z,-23.6050389,-46.8369369,826.549,13.010,13.030,3,141,281
1784771689170,2026-07-23T01:54:49.170Z,-23.6050451,-46.8369388,826.588,13.042,13.010,3,139,282
1784771689228,2026-07-23T01:54:49.228Z,-23.6050516,-46.8369403,826.599,13.138,13.040,3,139,282
1784771689286,2026-07-23T01:54:49.286Z,-23.6050579,-46.8369414,826.632,13.072,13.140,3,139,282
1784771689344,2026-07-23T01:54:49.344Z,-23.6050640,-46.8369423,826.620,12.904,13.070,3,139,282
1784771689402,2026-07-23T01:54:49.402Z,-23.6050705,-46.8369433,826.590,13.043,12.900,3,139,282
1784771689461,2026-07-23T01:54:49.461Z,-23.6050774,-46.8369440,826.579,13.326,13.040,3,139,282
1784771689519,2026-07-23T01:54:49.519Z,-23.6050841,-46.8369446,826.604,13.418,13.330,3,139,282
1784771689577,2026-07-23T01:54:49.577Z,-23.6050905,-46.8369446,826.647,13.278,13.420,3,139,282
1784771689635,2026-07-23T01:54:49.635Z,-23.6050967,-46.8369442,826.595,13.065,13.280,3,139,282
1784771689694,2026-07-23T01:54:49.694Z,-23.6051030,-46.8369437,826.572,13.032,13.060,3,139,282
1784771689752,2026-07-23T01:54:49.752Z,-23.6051091,-46.8369424,826.583,12.916,13.030,3,139,282
1784771689810,2026-07-23T01:54:49.810Z,-23.6051151,-46.8369406,826.532,12.839,12.920,3,139,282
1784771689868,2026-07-23T01:54:49.868Z,-23.6051211,-46.8369380,826.436,12.830,12.840,3,139,282
1784771689927,2026-07-23T01:54:49.927Z,-23.6051265,-46.8369349,826.345,12.640,12.830,3,139,282
1784771689985,2026-07-23T01:54:49.985Z,-23.6051316,-46.8369301,826.542,12.566,12.640,3,139,282
1784771690043,2026-07-23T01:54:50.043Z,-23.6051367,-46.8369258,826.675,12.554,12.570,3,139,282
1784771690101,2026-07-23T01:54:50.101Z,-23.6051417,-46.8369215,826.710,12.548,12.550,3,139,282
1784771690160,2026-07-23T01:54:50.160Z,-23.6051468,-46.8369174,826.696,12.600,12.550,3,139,283
1784771690209,2026-07-23T01:54:50.209Z,-23.6051515,-46.8369129,826.715,12.546,12.600,3,139,283
1784771690259,2026-07-23T01:54:50.259Z,-23.6051563,-46.8369082,826.709,12.625,12.550,3,139,283
1784771690308,2026-07-23T01:54:50.308Z,-23.6051606,-46.8369032,826.700,12.574,12.630,3,139,283
1784771690358,2026-07-23T01:54:50.358Z,-23.6051645,-46.8368980,826.683,12.484,12.570,3,139,283
1784771690407,2026-07-23T01:54:50.407Z,-23.6051683,-46.8368924,826.634,12.488,12.480,3,139,283
1784771690457,2026-07-23T01:54:50.457Z,-23.6051719,-46.8368866,826.600,12.583,12.490,3,139,283
1784771690506,2026-07-23T01:54:50.506Z,-23.6051754,-46.8368806,826.611,12.700,12.580,3,139,283
1784771690556,2026-07-23T01:54:50.556Z,-23.6051787,-46.8368748,826.644,12.698,12.700,3,139,283
1784771690605,2026-07-23T01:54:50.605Z,-23.6051819,-46.8368687,826.665,12.736,12.700,3,139,283
1784771690655,2026-07-23T01:54:50.655Z,-23.6051848,-46.8368624,826.620,12.777,12.740,3,139,283
1784771690704,2026-07-23T01:54:50.704Z,-23.6051875,-46.8368560,826.625,12.820,12.780,3,139,283
1784771690754,2026-07-23T01:54:50.754Z,-23.6051901,-46.8368498,826.648,12.734,12.820,3,139,283
1784771690803,2026-07-23T01:54:50.803Z,-23.6051923,-46.8368434,826.596,12.653,12.730,3,139,283
1784771690853,2026-07-23T01:54:50.853Z,-23.6051945,-46.8368367,826.538,12.746,12.650,3,139,283
1784771690902,2026-07-23T01:54:50.902Z,-23.6051966,-46.8368300,826.505,12.808,12.750,3,139,283
1784771690952,2026-07-23T01:54:50.952Z,-23.6051983,-46.8368231,826.491,12.892,12.810,3,139,283
1784771691001,2026-07-23T01:54:51.001Z,-23.6052001,-46.8368162,826.483,12.979,12.890,3,139,283
1784771691051,2026-07-23T01:54:51.051Z,-23.6052016,-46.8368093,826.482,12.983,12.980,3,139,283
1784771691100,2026-07-23T01:54:51.100Z,-23.6052029,-46.8368022,826.451,13.055,12.980,3,139,283
1784771691150,2026-07-23T01:54:51.150Z,-23.6052041,-46.8367949,826.421,13.173,13.060,3,127,284
1784771691211,2026-07-23T01:54:51.211Z,-23.6052052,-46.8367875,826.422,13.356,13.170,3,127,284
1784771691272,2026-07-23T01:54:51.272Z,-23.6052066,-46.8367803,826.421,13.464,13.360,3,127,284
1784771691334,2026-07-23T01:54:51.334Z,-23.6052080,-46.8367732,826.452,13.491,13.460,3,127,284
1784771691395,2026-07-23T01:54:51.395Z,-23.6052094,-46.8367659,826.460,13.616,13.490,3,127,284
1784771691457,2026-07-23T01:54:51.457Z,-23.6052107,-46.8367586,826.461,13.690,13.620,3,127,284
1784771691518,2026-07-23T01:54:51.518Z,-23.6052122,-46.8367511,826.432,13.867,13.690,3,127,284
1784771691580,2026-07-23T01:54:51.580Z,-23.6052140,-46.8367439,826.409,13.924,13.870,3,127,284
1784771691641,2026-07-23T01:54:51.641Z,-23.6052158,-46.8367366,826.382,14.066,13.920,3,127,284
1784771691703,2026-07-23T01:54:51.703Z,-23.6052179,-46.8367295,826.366,14.069,14.070,3,127,284
1784771691764,2026-07-23T01:54:51.764Z,-23.6052201,-46.8367225,826.410,14.109,14.070,3,127,284
1784771691826,2026-07-23T01:54:51.826Z,-23.6052224,-46.8367153,826.388,14.194,14.110,3,127,284
1784771691887,2026-07-23T01:54:51.887Z,-23.6052250,-46.8367082,826.352,14.265,14.190,3,127,284
1784771691949,2026-07-23T01:54:51.949Z,-23.6052277,-46.8367011,826.345,14.365,14.270,3,127,284
1784771692010,2026-07-23T01:54:52.010Z,-23.6052308,-46.8366942,826.358,14.441,14.370,3,127,284
1784771692072,2026-07-23T01:54:52.072Z,-23.6052342,-46.8366876,826.382,14.423,14.440,3,127,284
1784771692133,2026-07-23T01:54:52.133Z,-23.6052380,-46.8366810,826.358,14.507,14.420,3,127,284
1784771692195,2026-07-23T01:54:52.195Z,-23.6052422,-46.8366747,826.336,14.536,14.510,3,133,285
1784771692247,2026-07-23T01:54:52.247Z,-23.6052463,-46.8366689,826.347,14.288,14.540,3,133,285
1784771692299,2026-07-23T01:54:52.299Z,-23.6052508,-46.8366631,826.328,14.223,14.290,3,133,285
1784771692351,2026-07-23T01:54:52.351Z,-23.6052555,-46.8366575,826.310,14.200,14.220,3,133,285
1784771692403,2026-07-23T01:54:52.403Z,-23.6052604,-46.8366523,826.325,14.131,14.200,3,133,285
1784771692455,2026-07-23T01:54:52.455Z,-23.6052656,-46.8366475,826.299,13.967,14.130,3,133,285
1784771692507,2026-07-23T01:54:52.507Z,-23.6052710,-46.8366427,826.291,14.018,13.970,3,133,285
1784771692559,2026-07-23T01:54:52.559Z,-23.6052765,-46.8366380,826.229,13.984,14.020,3,133,285
1784771692611,2026-07-23T01:54:52.611Z,-23.6052819,-46.8366338,826.244,13.820,13.990,3,133,285
1784771692663,2026-07-23T01:54:52.663Z,-23.6052874,-46.8366296,826.205,13.727,13.820,3,133,285
1784771692716,2026-07-23T01:54:52.716Z,-23.6052930,-46.8366255,826.200,13.683,13.730,3,133,285
1784771692768,2026-07-23T01:54:52.768Z,-23.6052987,-46.8366217,826.144,13.568,13.690,3,133,285
1784771692820,2026-07-23T01:54:52.820Z,-23.6053046,-46.8366183,826.069,13.499,13.570,3,133,285
1784771692872,2026-07-23T01:54:52.872Z,-23.6053108,-46.8366152,826.017,13.556,13.500,3,133,285
1784771692924,2026-07-23T01:54:52.924Z,-23.6053170,-46.8366123,826.018,13.643,13.560,3,133,285
1784771692976,2026-07-23T01:54:52.976Z,-23.6053234,-46.8366095,825.998,13.754,13.650,3,133,285
1784771693028,2026-07-23T01:54:53.028Z,-23.6053301,-46.8366069,825.931,13.999,13.760,3,133,285
1784771693080,2026-07-23T01:54:53.080Z,-23.6053369,-46.8366052,825.834,13.981,14.010,3,133,285
1784771693132,2026-07-23T01:54:53.132Z,-23.6053436,-46.8366037,825.771,13.911,13.990,3,133,285
1784771693185,2026-07-23T01:54:53.185Z,-23.6053503,-46.8366023,825.727,13.881,13.920,3,135,286
1784771693243,2026-07-23T01:54:53.243Z,-23.6053571,-46.8366013,825.693,13.813,13.890,3,135,286
1784771693301,2026-07-23T01:54:53.301Z,-23.6053638,-46.8366010,825.632,13.733,13.820,3,135,286
1784771693360,2026-07-23T01:54:53.360Z,-23.6053707,-46.8366008,825.559,13.745,13.740,3,135,286
1784771693418,2026-07-23T01:54:53.418Z,-23.6053778,-46.8366013,825.615,13.943,13.760,3,135,286
1784771693477,2026-07-23T01:54:53.477Z,-23.6053847,-46.8366022,825.630,13.887,13.950,3,135,286
1784771693535,2026-07-23T01:54:53.535Z,-23.6053983,-46.8366032,825.555,13.859,13.900,3,135,286
1784771693594,2026-07-23T01:54:53.594Z,-23.6054050,-46.8366047,825.517,13.786,13.870,3,135,286
1784771693652,2026-07-23T01:54:53.652Z,-23.6054116,-46.8366077,825.456,13.880,13.800,3,135,286
1784771693710,2026-07-23T01:54:53.710Z,-23.6054179,-46.8366105,825.389,13.818,13.890,3,135,286
1784771693769,2026-07-23T01:54:53.769Z,-23.6054242,-46.8366134,825.340,13.736,13.830,3,135,286
1784771693827,2026-07-23T01:54:53.827Z,-23.6054304,-46.8366166,825.316,13.766,13.750,3,135,286
1784771693886,2026-07-23T01:54:53.886Z,-23.6054367,-46.8366202,825.210,14.002,13.780,3,135,286
1784771693944,2026-07-23T01:54:53.944Z,-23.6054428,-46.8366239,825.057,14.125,14.010,3,135,286
1784771694003,2026-07-23T01:54:54.003Z,-23.6054486,-46.8366278,824.948,14.026,14.140,3,135,286
1784771694061,2026-07-23T01:54:54.061Z,-23.6054544,-46.8366321,824.893,14.074,14.040,3,135,286
1784771694120,2026-07-23T01:54:54.120Z,-23.6054603,-46.8366367,824.818,14.228,14.090,3,135,287
1784771694172,2026-07-23T01:54:54.172Z,-23.6054657,-46.8366415,824.746,14.147,14.250,3,135,287
1784771694224,2026-07-23T01:54:54.224Z,-23.6054707,-46.8366466,824.703,13.950,14.170,3,135,287
1784771694276,2026-07-23T01:54:54.276Z,-23.6054753,-46.8366522,824.660,13.882,13.970,3,135,287
1784771694328,2026-07-23T01:54:54.328Z,-23.6054796,-46.8366582,824.572,13.804,13.900,3,135,287
1784771694380,2026-07-23T01:54:54.380Z,-23.6054837,-46.8366643,824.465,13.776,13.830,3,135,287
1784771694432,2026-07-23T01:54:54.432Z,-23.6054875,-46.8366707,824.365,13.772,13.800,3,135,287
1784771694484,2026-07-23T01:54:54.484Z,-23.6054913,-46.8366772,824.301,13.867,13.800,3,135,287
1784771694536,2026-07-23T01:54:54.536Z,-23.6054951,-46.8366836,824.235,13.887,13.890,3,135,287
1784771694588,2026-07-23T01:54:54.588Z,-23.6054984,-46.8366903,824.227,13.815,13.910,3,135,287
1784771694641,2026-07-23T01:54:54.641Z,-23.6055013,-46.8366976,824.179,13.905,13.840,3,135,287
1784771694693,2026-07-23T01:54:54.693Z,-23.6055039,-46.8367050,824.073,14.136,13.930,3,135,287
1784771694745,2026-07-23T01:54:54.745Z,-23.6055064,-46.8367125,823.970,14.232,14.160,3,135,287
1784771694797,2026-07-23T01:54:54.797Z,-23.6055087,-46.8367194,823.902,14.028,14.260,3,135,287
1784771694849,2026-07-23T01:54:54.849Z,-23.6055109,-46.8367264,823.860,13.867,14.060,3,135,287
1784771694901,2026-07-23T01:54:54.901Z,-23.6055129,-46.8367337,823.818,13.882,13.900,3,135,287
1784771694953,2026-07-23T01:54:54.953Z,-23.6055146,-46.8367414,823.773,14.087,13.910,3,135,287
1784771695005,2026-07-23T01:54:55.005Z,-23.6055162,-46.8367489,823.687,14.083,14.120,3,135,287
1784771695057,2026-07-23T01:54:55.057Z,-23.6055176,-46.8367567,823.595,14.274,14.110,3,135,287
1784771695110,2026-07-23T01:54:55.110Z,-23.6055191,-46.8367644,823.576,14.351,14.310,3,134,288
1784771695168,2026-07-23T01:54:55.168Z,-23.6055207,-46.8367720,823.580,14.352,14.380,3,134,288
1784771695226,2026-07-23T01:54:55.226Z,-23.6055226,-46.8367791,823.552,14.201,14.380,3,134,288
1784771695284,2026-07-23T01:54:55.284Z,-23.6055246,-46.8367863,823.488,14.178,14.230,3,134,288
1784771695342,2026-07-23T01:54:55.342Z,-23.6055266,-46.8367936,823.383,14.284,14.210,3,134,288
1784771695400,2026-07-23T01:54:55.400Z,-23.6055288,-46.8368007,823.294,14.261,14.310,3,134,288
1784771695458,2026-07-23T01:54:55.458Z,-23.6055311,-46.8368074,823.207,14.092,14.290,3,134,288
1784771695516,2026-07-23T01:54:55.516Z,-23.6055336,-46.8368141,823.144,13.961,14.120,3,134,288
1784771695574,2026-07-23T01:54:55.574Z,-23.6055366,-46.8368206,823.113,13.910,13.990,3,134,288
1784771695632,2026-07-23T01:54:55.632Z,-23.6055401,-46.8368267,823.082,13.833,13.940,3,134,288
1784771695690,2026-07-23T01:54:55.690Z,-23.6055438,-46.8368326,823.027,13.764,13.860,3,134,288
1784771695748,2026-07-23T01:54:55.748Z,-23.6055476,-46.8368380,822.929,13.466,13.800,3,134,288
1784771695806,2026-07-23T01:54:55.806Z,-23.6055515,-46.8368432,822.899,13.201,13.500,3,134,288
1784771695864,2026-07-23T01:54:55.864Z,-23.6055555,-46.8368482,822.871,13.007,13.230,3,134,288
1784771695922,2026-07-23T01:54:55.922Z,-23.6055596,-46.8368530,822.773,12.800,13.040,3,134,288
1784771695980,2026-07-23T01:54:55.980Z,-23.6055639,-46.8368576,822.743,12.634,12.830,3,134,288
1784771696038,2026-07-23T01:54:56.038Z,-23.6055687,-46.8368617,822.735,12.507,12.670,3,134,288
1784771696096,2026-07-23T01:54:56.096Z,-23.6055735,-46.8368653,822.699,12.351,12.540,3,134,288
1784771696155,2026-07-23T01:54:56.155Z,-23.6055784,-46.8368687,822.698,12.111,12.380,3,132,289
1784771696210,2026-07-23T01:54:56.210Z,-23.6055835,-46.8368717,822.701,11.905,12.140,3,132,289
1784771696265,2026-07-23T01:54:56.265Z,-23.6055886,-46.8368745,822.760,11.795,11.930,3,132,289
1784771696320,2026-07-23T01:54:56.320Z,-23.6055940,-46.8368763,822.766,11.566,11.820,3,132,289
1784771696375,2026-07-23T01:54:56.375Z,-23.6055995,-46.8368781,822.733,11.509,11.590,3,132,289
1784771696430,2026-07-23T01:54:56.430Z,-23.6056051,-46.8368800,822.705,11.646,11.530,3,132,289
1784771696485,2026-07-23T01:54:56.485Z,-23.6056107,-46.8368816,822.713,11.593,11.670,3,132,289
1784771696540,2026-07-23T01:54:56.540Z,-23.6056164,-46.8368827,822.687,11.606,11.610,3,132,289
1784771696595,2026-07-23T01:54:56.595Z,-23.6056223,-46.8368835,822.627,11.720,11.630,3,132,289
1784771696650,2026-07-23T01:54:56.650Z,-23.6056281,-46.8368844,822.657,11.688,11.740,3,132,289
1784771696705,2026-07-23T01:54:56.705Z,-23.6056337,-46.8368843,822.662,11.510,11.710,3,132,289
1784771696760,2026-07-23T01:54:56.760Z,-23.6056395,-46.8368840,822.641,11.558,11.530,3,132,289
1784771696815,2026-07-23T01:54:56.815Z,-23.6056455,-46.8368833,822.643,11.731,11.570,3,132,289
1784771696870,2026-07-23T01:54:56.870Z,-23.6056515,-46.8368823,822.622,11.900,11.750,3,132,289
1784771696925,2026-07-23T01:54:56.925Z,-23.6056572,-46.8368809,822.620,11.874,11.910,3,132,289
1784771696980,2026-07-23T01:54:56.980Z,-23.6056629,-46.8368793,822.646,11.874,11.890,3,132,289
1784771697035,2026-07-23T01:54:57.035Z,-23.6056684,-46.8368775,822.745,11.706,11.890,3,132,289
1784771697090,2026-07-23T01:54:57.090Z,-23.6056735,-46.8368753,822.787,11.482,11.720,3,132,289
1784771697145,2026-07-23T01:54:57.145Z,-23.6056790,-46.8368730,822.781,11.610,11.490,3,132,290
1784771697200,2026-07-23T01:54:57.200Z,-23.6056844,-46.8368703,822.737,11.776,11.620,3,132,290
1784771697255,2026-07-23T01:54:57.255Z,-23.6056896,-46.8368674,822.721,11.775,11.780,3,132,290
1784771697310,2026-07-23T01:54:57.310Z,-23.6056946,-46.8368642,822.717,11.706,11.780,3,132,290
1784771697365,2026-07-23T01:54:57.365Z,-23.6056996,-46.8368608,822.706,11.684,11.710,3,132,290
1784771697420,2026-07-23T01:54:57.420Z,-23.6057042,-46.8368569,822.679,11.624,11.690,3,132,290
1784771697475,2026-07-23T01:54:57.475Z,-23.6057088,-46.8368530,822.683,11.705,11.630,3,132,290
1784771697530,2026-07-23T01:54:57.530Z,-23.6057132,-46.8368487,822.693,11.662,11.710,3,132,290
1784771697585,2026-07-23T01:54:57.585Z,-23.6057172,-46.8368442,822.691,11.639,11.670,3,132,290
1784771697640,2026-07-23T01:54:57.640Z,-23.6057211,-46.8368393,822.686,11.667,11.640,3,132,290
1784771697695,2026-07-23T01:54:57.695Z,-23.6057247,-46.8368343,822.670,11.619,11.670,3,132,290
1784771697750,2026-07-23T01:54:57.750Z,-23.6057281,-46.8368290,822.700,11.672,11.620,3,132,290
1784771697805,2026-07-23T01:54:57.805Z,-23.6057313,-46.8368237,822.770,11.709,11.680,3,132,290
1784771697860,2026-07-23T01:54:57.860Z,-23.6057341,-46.8368183,822.801,11.512,11.710,3,132,290
1784771697915,2026-07-23T01:54:57.915Z,-23.6057365,-46.8368127,822.816,11.436,11.510,3,132,290
1784771697970,2026-07-23T01:54:57.970Z,-23.6057388,-46.8368069,822.822,11.491,11.440,3,132,290
1784771698025,2026-07-23T01:54:58.025Z,-23.6057408,-46.8368008,822.858,11.597,11.490,3,132,290
1784771698080,2026-07-23T01:54:58.080Z,-23.6057424,-46.8367948,822.867,11.530,11.600,3,132,290
1784771698135,2026-07-23T01:54:58.135Z,-23.6057441,-46.8367888,822.915,11.516,11.530,3,132,290
1784771698190,2026-07-23T01:54:58.190Z,-23.6057455,-46.8367826,822.964,11.629,11.520,3,126,291
1784771698245,2026-07-23T01:54:58.245Z,-23.6057466,-46.8367761,822.976,11.759,11.630,3,126,291
1784771698300,2026-07-23T01:54:58.300Z,-23.6057476,-46.8367698,823.032,11.803,11.760,3,126,291
1784771698355,2026-07-23T01:54:58.355Z,-23.6057483,-46.8367636,823.070,11.757,11.800,3,126,291
1784771698410,2026-07-23T01:54:58.410Z,-23.6057487,-46.8367573,823.091,11.719,11.760,3,126,291
1784771698465,2026-07-23T01:54:58.465Z,-23.6057487,-46.8367506,823.097,11.935,11.720,3,126,291
1784771698520,2026-07-23T01:54:58.520Z,-23.6057484,-46.8367440,823.106,12.028,11.940,3,126,291
1784771698575,2026-07-23T01:54:58.575Z,-23.6057479,-46.8367374,823.126,12.052,12.030,3,126,291
1784771698630,2026-07-23T01:54:58.630Z,-23.6057475,-46.8367306,823.167,12.238,12.050,3,126,291
1784771698685,2026-07-23T01:54:58.685Z,-23.6057469,-46.8367241,823.194,12.253,12.240,3,126,291
1784771698740,2026-07-23T01:54:58.740Z,-23.6057463,-46.8367174,823.221,12.310,12.250,3,126,291
1784771698795,2026-07-23T01:54:58.795Z,-23.6057456,-46.8367110,823.286,12.245,12.310,3,126,291
1784771698850,2026-07-23T01:54:58.850Z,-23.6057447,-46.8367044,823.347,12.287,12.250,3,126,291
1784771698905,2026-07-23T01:54:58.905Z,-23.6057436,-46.8366978,823.383,12.395,12.290,3,126,291
1784771698960,2026-07-23T01:54:58.960Z,-23.6057425,-46.8366911,823.445,12.479,12.400,3,126,291
1784771699015,2026-07-23T01:54:59.015Z,-23.6057412,-46.8366843,823.485,12.617,12.480,3,126,291
1784771699070,2026-07-23T01:54:59.070Z,-23.6057398,-46.8366776,823.531,12.724,12.620,3,126,291
1784771699125,2026-07-23T01:54:59.125Z,-23.6057385,-46.8366705,823.610,12.958,12.730,3,126,291
1784771699180,2026-07-23T01:54:59.180Z,-23.6057369,-46.8366634,823.664,13.153,12.960,3,126,292
1784771699235,2026-07-23T01:54:59.235Z,-23.6057350,-46.8366565,823.674,13.230,13.160,3,126,292
1784771699290,2026-07-23T01:54:59.290Z,-23.6057332,-46.8366497,823.730,13.193,13.230,3,126,292
1784771699345,2026-07-23T01:54:59.345Z,-23.6057315,-46.8366431,823.881,13.033,13.200,3,126,292
1784771699400,2026-07-23T01:54:59.400Z,-23.6057296,-46.8366369,824.022,12.749,13.040,3,126,292
1784771699455,2026-07-23T01:54:59.455Z,-23.6057280,-46.8366306,824.099,12.485,12.760,3,126,292
1784771699510,2026-07-23T01:54:59.510Z,-23.6057264,-46.8366243,824.122,12.360,12.500,3,126,292
1784771699565,2026-07-23T01:54:59.565Z,-23.6057245,-46.8366179,824.127,12.402,12.370,3,126,292
