epoch,utc,lat,lng,alt_m,speed2d_ms,speed3d_ms,fix,dop,payload
1784772119482,2026-07-23T02:01:59.482Z,-23.6041976,-46.8366049,832.906,14.183,14.150,3,127,180
1784772119544,2026-07-23T02:01:59.544Z,-23.6042062,-46.8365925,833.013,14.347,14.200,3,127,181
1784772119599,2026-07-23T02:01:59.599Z,-23.6042106,-46.8365868,833.042,14.145,14.370,3,127,181
1784772119654,2026-07-23T02:01:59.654Z,-23.6042152,-46.8365809,833.048,14.238,14.170,3,127,181
1784772119709,2026-07-23T02:01:59.709Z,-23.6042201,-46.8365750,833.059,14.403,14.260,3,127,181
1784772119764,2026-07-23T02:01:59.764Z,-23.6042252,-46.8365694,833.091,14.462,14.420,3,127,181
1784772119819,2026-07-23T02:01:59.819Z,-23.6042303,-46.8365639,833.128,14.535,14.480,3,127,181
1784772119874,2026-07-23T02:01:59.874Z,-23.6042356,-46.8365586,833.153,14.525,14.550,3,127,181
1784772119929,2026-07-23T02:01:59.929Z,-23.6042413,-46.8365536,833.169,14.629,14.540,3,127,181
1784772119984,2026-07-23T02:01:59.984Z,-23.6042472,-46.8365487,833.181,14.799,14.640,3,127,181
1784772120039,2026-07-23T02:02:00.039Z,-23.6042532,-46.8365441,833.240,14.758,14.810,3,127,181
1784772120094,2026-07-23T02:02:00.094Z,-23.6042591,-46.8365398,833.262,14.593,14.770,3,127,181
1784772120149,2026-07-23T02:02:00.149Z,-23.6042652,-46.8365356,833.261,14.599,14.610,3,127,181
1784772120204,2026-07-23T02:02:00.204Z,-23.6042716,-46.8365315,833.265,14.672,14.610,3,127,181
1784772120259,2026-07-23T02:02:00.259Z,-23.6042781,-46.8365275,833.253,14.792,14.680,3,127,181
1784772120314,2026-07-23T02:02:00.314Z,-23.6042848,-46.8365238,833.243,14.928,14.800,3,127,181
1784772120369,2026-07-23T02:02:00.369Z,-23.6042915,-46.8365205,833.273,14.838,14.940,3,127,181
1784772120424,2026-07-23T02:02:00.424Z,-23.6042985,-46.8365171,833.289,15.068,14.850,3,127,181
1784772120479,2026-07-23T02:02:00.479Z,-23.6043056,-46.8365138,833.294,15.238,15.080,3,127,181
1784772120534,2026-07-23T02:02:00.534Z,-23.6043127,-46.8365105,833.255,15.278,15.250,3,127,182
1784772120589,2026-07-23T02:02:00.589Z,-23.6043198,-46.8365074,833.242,15.337,15.290,3,127,182
1784772120644,2026-07-23T02:02:00.644Z,-23.6043270,-46.8365043,833.230,15.421,15.340,3,127,182
1784772120699,2026-07-23T02:02:00.699Z,-23.6043343,-46.8365013,833.216,15.496,15.430,3,127,182
1784772120754,2026-07-23T02:02:00.754Z,-23.6043417,-46.8364984,833.234,15.597,15.500,3,127,182
1784772120809,2026-07-23T02:02:00.809Z,-23.6043489,-46.8364957,833.220,15.528,15.600,3,127,182
1784772120864,2026-07-23T02:02:00.864Z,-23.6043565,-46.8364931,833.235,15.658,15.530,3,127,182
1784772120919,2026-07-23T02:02:00.919Z,-23.6043640,-46.8364905,833.239,15.729,15.660,3,127,182
1784772120974,2026-07-23T02:02:00.974Z,-23.6043716,-46.8364880,833.218,15.857,15.730,3,127,182
1784772121029,2026-07-23T02:02:01.029Z,-23.6043795,-46.8364853,833.175,16.100,15.860,3,127,182
1784772121084,2026-07-23T02:02:01.084Z,-23.6043874,-46.8364827,833.157,16.214,16.100,3,127,182
1784772121139,2026-07-23T02:02:01.139Z,-23.6043951,-46.8364801,833.151,16.265,16.220,3,127,182
1784772121194,2026-07-23T02:02:01.194Z,-23.6044027,-46.8364774,833.178,16.188,16.270,3,127,182
1784772121249,2026-07-23T02:02:01.249Z,-23.6044102,-46.8364749,833.196,16.086,16.190,3,127,182
1784772121304,2026-07-23T02:02:01.304Z,-23.6044178,-46.8364722,833.203,16.035,16.090,3,127,182
1784772121359,2026-07-23T02:02:01.359Z,-23.6044254,-46.8364696,833.196,16.048,16.040,3,127,182
1784772121414,2026-07-23T02:02:01.414Z,-23.6044329,-46.8364671,833.179,15.956,16.050,3,127,182
1784772121469,2026-07-23T02:02:01.469Z,-23.6044406,-46.8364646,833.150,16.026,15.960,3,127,182
1784772121524,2026-07-23T02:02:01.524Z,-23.6044484,-46.8364620,833.141,16.140,16.030,3,127,182
1784772121579,2026-07-23T02:02:01.579Z,-23.6044561,-46.8364592,833.171,16.207,16.140,3,127,183
1784772121634,2026-07-23T02:02:01.634Z,-23.6044637,-46.8364566,833.177,16.181,16.210,3,127,183
1784772121689,2026-07-23T02:02:01.689Z,-23.6044715,-46.8364538,833.176,16.280,16.180,3,127,183
1784772121744,2026-07-23T02:02:01.744Z,-23.6044793,-46.8364509,833.186,16.388,16.280,3,127,183
1784772121799,2026-07-23T02:02:01.799Z,-23.6044873,-46.8364481,833.192,16.549,16.390,3,127,183
1784772121854,2026-07-23T02:02:01.854Z,-23.6044951,-46.8364455,833.195,16.524,16.550,3,127,183
1784772121909,2026-07-23T02:02:01.909Z,-23.6045030,-46.8364428,833.185,16.541,16.530,3,127,183
1784772121964,2026-07-23T02:02:01.964Z,-23.6045111,-46.8364400,833.174,16.734,16.540,3,127,183
1784772122019,2026-07-23T02:02:02.019Z,-23.6045191,-46.8364371,833.170,16.844,16.730,3,127,183
1784772122074,2026-07-23T02:02:02.074Z,-23.6045272,-46.8364342,833.135,16.892,16.840,3,127,183
1784772122129,2026-07-23T02:02:02.129Z,-23.6045349,-46.8364313,833.126,16.788,16.890,3,127,183
1784772122184,2026-07-23T02:02:02.184Z,-23.6045431,-46.8364284,833.095,16.921,16.790,3,127,183
1784772122239,2026-07-23T02:02:02.239Z,-23.6045511,-46.8364255,833.078,16.934,16.920,3,127,183
1784772122294,2026-07-23T02:02:02.294Z,-23.6045591,-46.8364226,833.063,16.960,16.930,3,127,183
1784772122349,2026-07-23T02:02:02.349Z,-23.6045673,-46.8364198,833.061,17.082,16.960,3,127,183
1784772122404,2026-07-23T02:02:02.404Z,-23.6045754,-46.8364168,833.030,17.143,17.080,3,127,183
1784772122459,2026-07-23T02:02:02.459Z,-23.6045837,-46.8364141,833.029,17.211,17.140,3,127,183
1784772122514,2026-07-23T02:02:02.514Z,-23.6045919,-46.8364113,833.007,17.275,17.210,3,127,183
1784772122569,2026-07-23T02:02:02.569Z,-23.6046001,-46.8364083,832.993,17.297,17.280,3,145,184
1784772122624,2026-07-23T02:02:02.624Z,-23.6046083,-46.8364054,832.954,17.296,17.300,3,145,184
1784772122679,2026-07-23T02:02:02.679Z,-23.6046164,-46.8364024,832.915,17.324,17.300,3,145,184
1784772122734,2026-07-23T02:02:02.734Z,-23.6046248,-46.8363995,832.882,17.453,17.320,3,145,184
1784772122789,2026-07-23T02:02:02.789Z,-23.6046333,-46.8363967,832.847,17.581,17.450,3,145,184
1784772122844,2026-07-23T02:02:02.844Z,-23.6046417,-46.8363938,832.798,17.653,17.580,3,145,184
1784772122899,2026-07-23T02:02:02.899Z,-23.6046502,-46.8363909,832.760,17.775,17.650,3,145,184
1784772122954,2026-07-23T02:02:02.954Z,-23.6046587,-46.8363880,832.733,17.826,17.780,3,145,184
1784772123009,2026-07-23T02:02:03.009Z,-23.6046671,-46.8363851,832.686,17.813,17.830,3,145,184
1784772123064,2026-07-23T02:02:03.064Z,-23.6046756,-46.8363820,832.622,17.895,17.810,3,145,184
1784772123119,2026-07-23T02:02:03.119Z,-23.6046841,-46.8363789,832.566,17.956,17.900,3,145,184
1784772123174,2026-07-23T02:02:03.174Z,-23.6046925,-46.8363756,832.553,18.007,17.960,3,145,184
1784772123229,2026-07-23T02:02:03.229Z,-23.6047010,-46.8363725,832.516,18.011,18.010,3,145,184
1784772123284,2026-07-23T02:02:03.284Z,-23.6047094,-46.8363695,832.470,17.998,18.010,3,145,184
1784772123339,2026-07-23T02:02:03.339Z,-23.6047180,-46.8363663,832.425,18.077,18.000,3,145,184
1784772123394,2026-07-23T02:02:03.394Z,-23.6047266,-46.8363633,832.398,18.118,18.080,3,145,184
1784772123449,2026-07-23T02:02:03.449Z,-23.6047353,-46.8363602,832.359,18.251,18.120,3,145,184
1784772123504,2026-07-23T02:02:03.504Z,-23.6047440,-46.8363572,832.326,18.301,18.250,3,145,184
1784772123559,2026-07-23T02:02:03.559Z,-23.6047528,-46.8363544,832.315,18.352,18.300,3,137,185
1784772123611,2026-07-23T02:02:03.611Z,-23.6047617,-46.8363515,832.301,18.435,18.350,3,137,185
1784772123663,2026-07-23T02:02:03.663Z,-23.6047705,-46.8363485,832.281,18.479,18.440,3,137,185
1784772123715,2026-07-23T02:02:03.715Z,-23.6047794,-46.8363454,832.284,18.548,18.480,3,137,185
1784772123767,2026-07-23T02:02:03.767Z,-23.6047881,-46.8363422,832.276,18.530,18.550,3,137,185
1784772123819,2026-07-23T02:02:03.819Z,-23.6047970,-46.8363392,832.263,18.593,18.530,3,137,185
1784772123871,2026-07-23T02:02:03.871Z,-23.6048058,-46.8363362,832.240,18.629,18.600,3,137,185
1784772123923,2026-07-23T02:02:03.923Z,-23.6048147,-46.8363331,832.209,18.692,18.630,3,137,185
1784772123975,2026-07-23T02:02:03.975Z,-23.6048237,-46.8363301,832.148,18.798,18.690,3,137,185
1784772124027,2026-07-23T02:02:04.027Z,-23.6048327,-46.8363267,832.084,18.932,18.800,3,137,185
1784772124080,2026-07-23T02:02:04.080Z,-23.6048415,-46.8363235,832.054,18.892,18.940,3,137,185
1784772124132,2026-07-23T02:02:04.132Z,-23.6048505,-46.8363202,832.013,18.947,18.890,3,137,185
1784772124184,2026-07-23T02:02:04.184Z,-23.6048596,-46.8363169,831.970,19.109,18.950,3,137,185
1784772124236,2026-07-23T02:02:04.236Z,-23.6048688,-46.8363137,831.920,19.202,19.110,3,137,185
1784772124288,2026-07-23T02:02:04.288Z,-23.6048779,-46.8363106,831.876,19.246,19.210,3,137,185
1784772124340,2026-07-23T02:02:04.340Z,-23.6048871,-46.8363074,831.826,19.321,19.250,3,137,185
1784772124392,2026-07-23T02:02:04.392Z,-23.6048962,-46.8363042,831.797,19.354,19.320,3,137,185
1784772124444,2026-07-23T02:02:04.444Z,-23.6049054,-46.8363010,831.782,19.390,19.360,3,137,185
1784772124496,2026-07-23T02:02:04.496Z,-23.6049146,-46.8362977,831.755,19.444,19.390,3,137,185
1784772124549,2026-07-23T02:02:04.549Z,-23.6049239,-46.8362946,831.720,19.498,19.450,3,134,186
1784772124607,2026-07-23T02:02:04.607Z,-23.6049332,-46.8362915,831.667,19.520,19.500,3,134,186
1784772124665,2026-07-23T02:02:04.665Z,-23.6049426,-46.8362884,831.652,19.612,19.520,3,134,186
1784772124723,2026-07-23T02:02:04.723Z,-23.6049520,-46.8362853,831.640,19.634,19.620,3,134,186
1784772124781,2026-07-23T02:02:04.781Z,-23.6049612,-46.8362817,831.565,19.650,19.640,3,134,186
1784772124840,2026-07-23T02:02:04.840Z,-23.6049706,-46.8362782,831.498,19.799,19.650,3,134,186
1784772124898,2026-07-23T02:02:04.898Z,-23.6049800,-46.8362750,831.437,19.852,19.800,3,134,186
1784772124956,2026-07-23T02:02:04.956Z,-23.6049893,-46.8362716,831.397,19.805,19.860,3,134,186
1784772125014,2026-07-23T02:02:05.014Z,-23.6049987,-46.8362682,831.316,19.903,19.810,3,134,186
1784772125073,2026-07-23T02:02:05.073Z,-23.6050081,-46.8362647,831.207,19.968,19.910,3,134,186
1784772125131,2026-07-23T02:02:05.131Z,-23.6050175,-46.8362613,831.145,19.992,19.970,3,134,186
1784772125189,2026-07-23T02:02:05.189Z,-23.6050271,-46.8362578,831.105,20.127,20.000,3,134,186
1784772125247,2026-07-23T02:02:05.247Z,-23.6050367,-46.8362543,831.038,20.261,20.130,3,134,186
1784772125306,2026-07-23T02:02:05.306Z,-23.6050463,-46.8362508,830.989,20.308,20.270,3,134,186
1784772125364,2026-07-23T02:02:05.364Z,-23.6050560,-46.8362474,830.973,20.354,20.320,3,134,186
1784772125422,2026-07-23T02:02:05.422Z,-23.6050657,-46.8362440,830.909,20.456,20.360,3,134,186
1784772125480,2026-07-23T02:02:05.480Z,-23.6050850,-46.8362372,830.805,20.417,20.460,3,134,186
1784772125539,2026-07-23T02:02:05.539Z,-23.6050947,-46.8362338,830.762,20.488,20.430,3,190,187
1784772125600,2026-07-23T02:02:05.600Z,-23.6051043,-46.8362302,830.708,20.500,20.500,3,190,187
1784772125661,2026-07-23T02:02:05.661Z,-23.6051141,-46.8362269,830.718,20.495,20.510,3,190,187
1784772125723,2026-07-23T02:02:05.723Z,-23.6051238,-46.8362233,830.700,20.614,20.500,3,190,187
1784772125784,2026-07-23T02:02:05.784Z,-23.6051335,-46.8362198,830.636,20.619,20.620,3,190,187
1784772125846,2026-07-23T02:02:05.846Z,-23.6051432,-46.8362162,830.557,20.601,20.630,3,190,187
1784772125907,2026-07-23T02:02:05.907Z,-23.6051529,-46.8362129,830.550,20.582,20.610,3,190,187
1784772125969,2026-07-23T02:02:05.969Z,-23.6051626,-46.8362093,830.513,20.616,20.590,3,190,187
1784772126030,2026-07-23T02:02:06.030Z,-23.6051723,-46.8362058,830.468,20.597,20.620,3,190,187
1784772126092,2026-07-23T02:02:06.092Z,-23.6051821,-46.8362023,830.445,20.696,20.610,3,190,187
1784772126153,2026-07-23T02:02:06.153Z,-23.6051920,-46.8361988,830.419,20.829,20.700,3,190,187
1784772126215,2026-07-23T02:02:06.215Z,-23.6052018,-46.8361952,830.400,20.823,20.840,3,190,187
1784772126276,2026-07-23T02:02:06.276Z,-23.6052115,-46.8361916,830.385,20.825,20.830,3,190,187
1784772126338,2026-07-23T02:02:06.338Z,-23.6052215,-46.8361879,830.356,20.966,20.830,3,190,187
1784772126399,2026-07-23T02:02:06.399Z,-23.6052312,-46.8361839,830.302,20.949,20.970,3,190,187
1784772126461,2026-07-23T02:02:06.461Z,-23.6052411,-46.8361803,830.262,20.969,20.960,3,190,187
1784772126522,2026-07-23T02:02:06.522Z,-23.6052509,-46.8361769,830.257,20.908,20.980,3,190,187
1784772126584,2026-07-23T02:02:06.584Z,-23.6052608,-46.8361733,830.241,20.972,20.920,3,127,188
1784772126633,2026-07-23T02:02:06.633Z,-23.6052708,-46.8361696,830.213,21.097,20.980,3,127,188
1784772126683,2026-07-23T02:02:06.683Z,-23.6052808,-46.8361659,830.172,21.115,21.100,3,127,188
1784772126732,2026-07-23T02:02:06.732Z,-23.6052907,-46.8361624,830.146,21.093,21.120,3,127,188
1784772126782,2026-07-23T02:02:06.782Z,-23.6053007,-46.8361587,830.127,21.212,21.100,3,127,188
1784772126831,2026-07-23T02:02:06.831Z,-23.6053107,-46.8361551,830.110,21.188,21.220,3,127,188
1784772126881,2026-07-23T02:02:06.881Z,-23.6053206,-46.8361514,830.084,21.175,21.200,3,127,188
1784772126930,2026-07-23T02:02:06.930Z,-23.6053305,-46.8361478,830.055,21.156,21.180,3,127,188
1784772126980,2026-07-23T02:02:06.980Z,-23.6053404,-46.8361441,830.040,21.176,21.160,3,127,188
1784772127029,2026-07-23T02:02:07.029Z,-23.6053504,-46.8361404,830.021,21.187,21.180,3,127,188
1784772127079,2026-07-23T02:02:07.079Z,-23.6053604,-46.8361367,830.005,21.232,21.190,3,127,188
1784772127128,2026-07-23T02:02:07.128Z,-23.6053703,-46.8361329,829.978,21.204,21.240,3,127,188
1784772127178,2026-07-23T02:02:07.178Z,-23.6053801,-46.8361293,829.920,21.128,21.210,3,127,188
1784772127227,2026-07-23T02:02:07.227Z,-23.6053899,-46.8361254,829.918,21.134,21.140,3,127,188
1784772127277,2026-07-23T02:02:07.277Z,-23.6053997,-46.8361217,829.960,21.058,21.140,3,127,188
1784772127326,2026-07-23T02:02:07.326Z,-23.6054092,-46.8361178,830.017,20.882,21.060,3,127,188
1784772127376,2026-07-23T02:02:07.376Z,-23.6054188,-46.8361143,830.137,20.718,20.890,3,127,188
1784772127425,2026-07-23T02:02:07.425Z,-23.6054284,-46.8361105,830.118,20.663,20.720,3,127,188
1784772127475,2026-07-23T02:02:07.475Z,-23.6054379,-46.8361069,830.117,20.582,20.670,3,127,188
1784772127524,2026-07-23T02:02:07.524Z,-23.6054476,-46.8361032,830.117,20.611,20.590,3,127,188
1784772127574,2026-07-23T02:02:07.574Z,-23.6054571,-46.8361002,830.137,20.432,20.620,3,127,189
1784772127632,2026-07-23T02:02:07.632Z,-23.6054665,-46.8360969,830.162,20.301,20.440,3,127,189
1784772127690,2026-07-23T02:02:07.690Z,-23.6054758,-46.8360935,830.123,20.163,20.300,3,127,189
1784772127748,2026-07-23T02:02:07.748Z,-23.6054851,-46.8360904,830.143,19.954,20.170,3,127,189
1784772127806,2026-07-23T02:02:07.806Z,-23.6054942,-46.8360875,830.143,19.739,19.960,3,127,189
1784772127865,2026-07-23T02:02:07.865Z,-23.6055035,-46.8360846,830.137,19.614,19.740,3,127,189
1784772127923,2026-07-23T02:02:07.923Z,-23.6055125,-46.8360817,830.147,19.434,19.620,3,127,189
1784772127981,2026-07-23T02:02:07.981Z,-23.6055218,-46.8360785,830.153,19.458,19.440,3,127,189
1784772128039,2026-07-23T02:02:08.039Z,-23.6055308,-46.8360758,830.139,19.347,19.460,3,127,189
1784772128098,2026-07-23T02:02:08.098Z,-23.6055398,-46.8360737,830.230,19.062,19.350,3,127,189
1784772128156,2026-07-23T02:02:08.156Z,-23.6055483,-46.8360712,830.241,18.752,19.060,3,127,189
1784772128214,2026-07-23T02:02:08.214Z,-23.6055571,-46.8360691,830.156,18.603,18.750,3,127,189
1784772128272,2026-07-23T02:02:08.272Z,-23.6055657,-46.8360672,830.115,18.396,18.600,3,127,189
1784772128331,2026-07-23T02:02:08.331Z,-23.6055740,-46.8360651,830.100,18.143,18.400,3,127,189
1784772128389,2026-07-23T02:02:08.389Z,-23.6055819,-46.8360634,830.070,17.713,18.150,3,127,189
1784772128447,2026-07-23T02:02:08.447Z,-23.6055898,-46.8360619,830.067,17.354,17.720,3,127,189
1784772128505,2026-07-23T02:02:08.505Z,-23.6055974,-46.8360604,830.025,16.981,17.360,3,127,189
1784772128564,2026-07-23T02:02:08.564Z,-23.6056046,-46.8360591,830.018,16.500,16.980,3,127,190
1784772128619,2026-07-23T02:02:08.619Z,-23.6056120,-46.8360580,830.034,16.159,16.500,3,127,190
1784772128674,2026-07-23T02:02:08.674Z,-23.6056196,-46.8360569,830.026,15.959,16.160,3,127,190
1784772128729,2026-07-23T02:02:08.729Z,-23.6056269,-46.8360561,830.058,15.648,15.960,3,127,190
1784772128784,2026-07-23T02:02:08.784Z,-23.6056340,-46.8360556,830.045,15.287,15.650,3,127,190
1784772128839,2026-07-23T02:02:08.839Z,-23.6056409,-46.8360553,830.032,14.886,15.290,3,127,190
1784772128894,2026-07-23T02:02:08.894Z,-23.6056477,-46.8360550,829.975,14.565,14.890,3,127,190
1784772128949,2026-07-23T02:02:08.949Z,-23.6056547,-46.8360551,829.903,14.419,14.570,3,127,190
1784772129004,2026-07-23T02:02:09.004Z,-23.6056616,-46.8360556,829.872,14.204,14.420,3,127,190
1784772129059,2026-07-23T02:02:09.059Z,-23.6056690,-46.8360570,829.856,14.286,14.210,3,127,190
1784772129114,2026-07-23T02:02:09.114Z,-23.6056762,-46.8360583,829.697,14.434,14.290,3,127,190
1784772129169,2026-07-23T02:02:09.169Z,-23.6056833,-46.8360597,829.599,14.447,14.440,3,127,190
1784772129224,2026-07-23T02:02:09.224Z,-23.6056903,-46.8360614,829.520,14.488,14.450,3,127,190
1784772129279,2026-07-23T02:02:09.279Z,-23.6056975,-46.8360632,829.496,14.560,14.490,3,127,190
1784772129334,2026-07-23T02:02:09.334Z,-23.6057045,-46.8360652,829.458,14.613,14.570,3,127,190
1784772129389,2026-07-23T02:02:09.389Z,-23.6057117,-46.8360678,829.406,14.812,14.620,3,127,190
1784772129444,2026-07-23T02:02:09.444Z,-23.6057185,-46.8360705,829.317,14.822,14.820,3,127,190
1784772129499,2026-07-23T02:02:09.499Z,-23.6057252,-46.8360737,829.190,14.889,14.830,3,127,190
1784772129554,2026-07-23T02:02:09.554Z,-23.6057317,-46.8360769,829.044,14.893,14.900,3,127,191
1784772129609,2026-07-23T02:02:09.609Z,-23.6057380,-46.8360804,828.947,14.784,14.900,3,127,191
1784772129664,2026-07-23T02:02:09.664Z,-23.6057443,-46.8360840,828.836,14.726,14.800,3,127,191
1784772129719,2026-07-23T02:02:09.719Z,-23.6057505,-46.8360878,828.684,14.743,14.740,3,127,191
1784772129774,2026-07-23T02:02:09.774Z,-23.6057564,-46.8360921,828.625,14.585,14.760,3,127,191
1784772129829,2026-07-23T02:02:09.829Z,-23.6057624,-46.8360967,828.589,14.623,14.600,3,127,191
1784772129884,2026-07-23T02:02:09.884Z,-23.6057683,-46.8361015,828.425,14.798,14.640,3,127,191
1784772129939,2026-07-23T02:02:09.939Z,-23.6057740,-46.8361062,828.285,14.764,14.820,3,127,191
1784772129994,2026-07-23T02:02:09.994Z,-23.6057797,-46.8361112,828.132,14.911,14.780,3,127,191
1784772130049,2026-07-23T02:02:10.049Z,-23.6057849,-46.8361163,827.978,14.761,14.930,3,127,191
1784772130104,2026-07-23T02:02:10.104Z,-23.6057903,-46.8361218,827.914,14.790,14.790,3,127,191
1784772130159,2026-07-23T02:02:10.159Z,-23.6057959,-46.8361275,827.898,14.966,14.820,3,127,191
1784772130214,2026-07-23T02:02:10.214Z,-23.6058015,-46.8361331,827.814,15.158,14.990,3,127,191
1784772130269,2026-07-23T02:02:10.269Z,-23.6058068,-46.8361391,827.757,15.233,15.180,3,127,191
1784772130324,2026-07-23T02:02:10.324Z,-23.6058120,-46.8361457,827.718,15.453,15.260,3,127,191
1784772130379,2026-07-23T02:02:10.379Z,-23.6058164,-46.8361519,827.521,15.349,15.480,3,127,191
1784772130434,2026-07-23T02:02:10.434Z,-23.6058206,-46.8361584,827.417,15.182,15.380,3,127,191
1784772130489,2026-07-23T02:02:10.489Z,-23.6058243,-46.8361655,827.396,15.045,15.210,3,127,191
1784772130544,2026-07-23T02:02:10.544Z,-23.6058272,-46.8361728,827.312,14.879,15.070,3,127,191
1784772130599,2026-07-23T02:02:10.599Z,-23.6058303,-46.8361800,827.179,14.863,14.910,3,127,192
1784772130650,2026-07-23T02:02:10.650Z,-23.6058331,-46.8361871,826.957,14.837,14.900,3,127,192
1784772130702,2026-07-23T02:02:10.702Z,-23.6058361,-46.8361942,826.886,14.740,14.870,3,127,192
1784772130754,2026-07-23T02:02:10.754Z,-23.6058389,-46.8362017,826.842,14.748,14.780,3,127,192
1784772130806,2026-07-23T02:02:10.806Z,-23.6058414,-46.8362096,826.764,14.903,14.790,3,127,192
1784772130858,2026-07-23T02:02:10.858Z,-23.6058429,-46.8362178,826.568,15.006,14.940,3,127,192
1784772130910,2026-07-23T02:02:10.910Z,-23.6058444,-46.8362258,826.460,14.972,15.050,3,127,192
1784772130962,2026-07-23T02:02:10.962Z,-23.6058458,-46.8362339,826.361,15.021,15.020,3,127,192
1784772131014,2026-07-23T02:02:11.014Z,-23.6058468,-46.8362421,826.197,15.149,15.070,3,127,192
1784772131066,2026-07-23T02:02:11.066Z,-23.6058476,-46.8362504,826.083,15.203,15.200,3,127,192
1784772131118,2026-07-23T02:02:11.118Z,-23.6058481,-46.8362587,826.065,15.154,15.250,3,127,192
1784772131170,2026-07-23T02:02:11.170Z,-23.6058483,-46.8362670,826.000,15.165,15.200,3,127,192
1784772131222,2026-07-23T02:02:11.222Z,-23.6058480,-46.8362753,825.898,15.199,15.210,3,127,192
1784772131274,2026-07-23T02:02:11.274Z,-23.6058475,-46.8362838,825.813,15.371,15.250,3,127,192
1784772131326,2026-07-23T02:02:11.326Z,-23.6058466,-46.8362926,825.755,15.587,15.420,3,127,192
1784772131378,2026-07-23T02:02:11.378Z,-23.6058459,-46.8363014,825.703,15.808,15.640,3,127,192
1784772131430,2026-07-23T02:02:11.430Z,-23.6058453,-46.8363100,825.644,15.872,15.860,3,127,192
1784772131482,2026-07-23T02:02:11.482Z,-23.6058448,-46.8363186,825.561,15.933,15.920,3,127,192
1784772131534,2026-07-23T02:02:11.534Z,-23.6058443,-46.8363270,825.429,15.949,15.980,3,127,193
1784772131589,2026-07-23T02:02:11.589Z,-23.6058441,-46.8363357,825.381,16.027,16.000,3,127,193
1784772131644,2026-07-23T02:02:11.644Z,-23.6058438,-46.8363444,825.276,16.154,16.080,3,127,193
1784772131699,2026-07-23T02:02:11.699Z,-23.6058433,-46.8363533,825.205,16.276,16.200,3,127,193
1784772131754,2026-07-23T02:02:11.754Z,-23.6058432,-46.8363620,825.122,16.298,16.320,3,127,193
1784772131809,2026-07-23T02:02:11.809Z,-23.6058433,-46.8363708,825.039,16.392,16.350,3,127,193
1784772131864,2026-07-23T02:02:11.864Z,-23.6058436,-46.8363796,824.995,16.351,16.440,3,127,193
1784772131919,2026-07-23T02:02:11.919Z,-23.6058440,-46.8363882,824.931,16.295,16.400,3,127,193
1784772131974,2026-07-23T02:02:11.974Z,-23.6058448,-46.8363970,824.835,16.397,16.340,3,127,193
1784772132029,2026-07-23T02:02:12.029Z,-23.6058458,-46.8364057,824.771,16.363,16.450,3,127,193
1784772132084,2026-07-23T02:02:12.084Z,-23.6058471,-46.8364142,824.685,16.312,16.410,3,127,193
1784772132139,2026-07-23T02:02:12.139Z,-23.6058486,-46.8364231,824.597,16.467,16.360,3,127,193
1784772132194,2026-07-23T02:02:12.194Z,-23.6058502,-46.8364319,824.513,16.610,16.520,3,127,193
1784772132249,2026-07-23T02:02:12.249Z,-23.6058518,-46.8364403,824.398,16.388,16.660,3,127,193
1784772132304,2026-07-23T02:02:12.304Z,-23.6058535,-46.8364486,824.219,16.322,16.440,3,127,193
1784772132359,2026-07-23T02:02:12.359Z,-23.6058554,-46.8364572,824.131,16.369,16.380,3,127,193
1784772132414,2026-07-23T02:02:12.414Z,-23.6058577,-46.8364663,824.140,16.611,16.430,3,127,193
1784772132469,2026-07-23T02:02:12.469Z,-23.6058600,-46.8364751,824.082,16.698,16.660,3,127,193
1784772132524,2026-07-23T02:02:12.524Z,-23.6058629,-46.8364839,823.936,16.921,16.750,3,127,194
1784772132579,2026-07-23T02:02:12.579Z,-23.6058661,-46.8364926,823.845,17.020,16.980,3,127,194
1784772132634,2026-07-23T02:02:12.634Z,-23.6058693,-46.8365010,823.839,16.918,17.080,3,127,194
1784772132689,2026-07-23T02:02:12.689Z,-23.6058730,-46.8365092,823.807,16.907,16.970,3,127,194
1784772132744,2026-07-23T02:02:12.744Z,-23.6058775,-46.8365175,823.684,17.196,16.960,3,127,194
1784772132799,2026-07-23T02:02:12.799Z,-23.6058817,-46.8365258,823.584,17.410,17.250,3,127,194
1784772132854,2026-07-23T02:02:12.854Z,-23.6058859,-46.8365344,823.522,17.564,17.460,3,127,194
1784772132909,2026-07-23T02:02:12.909Z,-23.6058900,-46.8365428,823.494,17.553,17.620,3,127,194
1784772132964,2026-07-23T02:02:12.964Z,-23.6058940,-46.8365509,823.376,17.483,17.600,3,127,194
1784772133019,2026-07-23T02:02:13.019Z,-23.6058981,-46.8365591,823.260,17.477,17.530,3,127,194
1784772133074,2026-07-23T02:02:13.074Z,-23.6059023,-46.8365673,823.168,17.525,17.530,3,127,194
1784772133129,2026-07-23T02:02:13.129Z,-23.6059063,-46.8365757,823.104,17.524,17.580,3,127,194
1784772133184,2026-07-23T02:02:13.184Z,-23.6059104,-46.8365842,823.022,17.660,17.580,3,127,194
1784772133239,2026-07-23T02:02:13.239Z,-23.6059144,-46.8365928,822.933,17.704,17.710,3,127,194
1784772133294,2026-07-23T02:02:13.294Z,-23.6059183,-46.8366013,822.795,17.809,17.760,3,127,194
1784772133349,2026-07-23T02:02:13.349Z,-23.6059220,-46.8366103,822.726,17.933,17.870,3,127,194
