epoch,speed,totalGForce,gForceX,gForceY,steering_angle,sats,lat,lng
1785631384400,66.9,0.00,0.00,0.00,0.0,17,-23.604810,-46.836245
1785631384500,67.0,0.00,0.00,0.00,0.0,17,-23.604829,-46.836240
1785631384700,67.0,0.00,0.00,0.00,0.0,17,-23.604864,-46.836229
1785631384700,68.1,0.00,0.00,0.00,0.0,17,-23.604864,-46.836229
1785631384800,68.1,0.00,0.00,0.00,0.0,17,-23.604882,-46.836224
1785631384800,69.0,0.00,0.00,0.00,0.0,17,-23.604882,-46.836224
1785631385000,69.6,0.00,0.00,0.00,0.0,17,-23.604918,-46.836212
1785631385100,70.6,0.00,0.00,0.00,0.0,17,-23.604937,-46.836207
1785631385300,71.4,0.00,0.00,0.00,0.0,17,-23.604973,-46.836196
1785631385400,71.5,0.00,0.00,0.00,0.0,17,-23.604992,-46.836190
1785631385600,71.8,0.00,0.00,0.00,0.0,17,-23.605028,-46.836179
1785631385700,72.1,0.00,0.00,0.00,0.0,17,-23.605048,-46.836173
1785631385900,72.6,0.00,0.00,0.00,0.0,17,-23.605084,-46.836161
1785631386000,73.0,0.00,0.00,0.00,0.0,17,-23.605103,-46.836155
1785631386200,73.4,0.00,0.00,0.00,0.0,17,-23.605140,-46.836143
1785631386300,73.9,0.00,0.00,0.00,0.0,17,-23.605159,-46.836137
1785631386500,73.9,0.00,0.00,0.00,0.0,17,-23.605196,-46.836126
1785631386500,74.0,0.00,0.00,0.00,0.0,17,-23.605196,-46.836126
1785631386600,74.2,0.00,0.00,0.00,0.0,17,-23.605215,-46.836120
1785631386800,74.6,0.00,0.00,0.00,0.0,17,-23.605252,-46.836107
1785631386900,74.6,0.00,0.00,0.00,0.0,17,-23.605271,-46.836101
1785631387100,75.2,0.00,0.00,0.00,0.0,17,-23.605309,-46.836089
1785631387200,75.2,0.00,0.00,0.00,0.0,17,-23.605328,-46.836083
1785631387400,75.3,0.00,0.00,0.00,0.0,17,-23.605365,-46.836070
1785631387500,75.3,0.00,0.00,0.00,0.0,17,-23.605384,-46.836064
1785631387700,75.0,0.00,0.00,0.00,0.0,17,-23.605420,-46.836051
1785631387800,74.9,0.00,0.00,0.00,0.0,17,-23.605439,-46.836046
1785631388000,74.9,0.00,0.00,0.00,0.0,17,-23.605476,-46.836033
1785631388000,74.8,0.00,0.00,0.00,0.0,17,-23.605476,-46.836033
1785631388100,74.8,0.00,0.00,0.00,0.0,17,-23.605494,-46.836028
1785631388100,74.5,0.00,0.00,0.00,0.0,17,-23.605494,-46.836028
1785631388300,74.3,0.00,0.00,0.00,0.0,17,-23.605530,-46.836016
1785631388400,74.1,0.00,0.00,0.00,0.0,17,-23.605549,-46.836011
1785631388600,73.8,0.00,0.00,0.00,0.0,17,-23.605585,-46.836000
1785631388700,73.5,0.00,0.00,0.00,0.0,17,-23.605603,-46.835996
1785631388900,73.5,0.00,0.00,0.00,0.0,17,-23.605639,-46.835987
1785631388900,73.1,0.00,0.00,0.00,0.0,17,-23.605639,-46.835987
1785631389000,73.1,0.00,0.00,0.00,0.0,17,-23.605656,-46.835984
1785631389000,72.3,0.00,0.00,0.00,0.0,17,-23.605656,-46.835984
1785631389200,71.7,0.00,0.00,0.00,0.0,17,-23.605691,-46.835977
1785631389300,70.9,0.00,0.00,0.00,0.0,17,-23.605708,-46.835975
1785631389500,70.9,0.00,0.00,0.00,0.0,17,-23.605742,-46.835971
1785631389500,70.0,0.00,0.00,0.00,0.0,17,-23.605742,-46.835971
1785631389600,68.9,0.00,0.00,0.00,0.0,17,-23.605759,-46.835970
1785631389800,68.0,0.00,0.00,0.00,0.0,17,-23.605791,-46.835968
1785631389900,67.3,0.00,0.00,0.00,0.0,17,-23.605807,-46.835969
1785631390100,66.4,0.00,0.00,0.00,0.0,17,-23.605839,-46.835969
1785631390200,65.5,0.00,0.00,0.00,0.0,17,-23.605853,-46.835971
1785631390400,64.8,0.00,0.00,0.00,0.0,17,-23.605884,-46.835972
1785631390500,63.6,0.00,0.00,0.00,0.0,16,-23.605897,-46.835977
1785631390700,62.1,0.00,0.00,0.00,0.0,16,-23.605925,-46.835981
1785631390900,60.8,0.00,0.00,0.00,0.0,16,-23.605952,-46.835987
1785631391100,59.6,0.00,0.00,0.00,0.0,16,-23.605978,-46.835995
1785631391300,58.5,0.00,0.00,0.00,0.0,16,-23.606004,-46.836005
1785631391500,57.0,0.00,0.00,0.00,0.0,16,-23.606028,-46.836014
1785631391700,55.1,0.00,0.00,0.00,0.0,16,-23.606051,-46.836024
1785631391900,53.2,0.00,0.00,0.00,0.0,16,-23.606072,-46.836034
1785631392100,52.5,0.00,0.00,0.00,0.0,17,-23.606092,-46.836048
1785631392300,50.0,0.00,0.00,0.00,0.0,17,-23.606102,-46.836073
1785631392600,50.6,0.00,0.00,0.00,0.0,17,-23.606123,-46.836107
1785631392800,53.0,0.00,0.00,0.00,0.0,17,-23.606128,-46.836145
1785631393000,56.7,0.00,0.00,0.00,0.0,17,-23.606127,-46.836194
1785631393200,62.1,0.00,0.00,0.00,0.0,17,-23.606116,-46.836258
1785631393400,62.1,0.00,0.00,0.00,0.0,17,-23.606128,-46.836293
1785631393400,64.0,0.00,0.00,0.00,0.0,17,-23.606128,-46.836293
1785631393600,64.0,0.00,0.00,0.00,0.0,17,-23.606139,-46.836329
1785631393900,64.0,0.00,0.00,0.00,0.0,17,-23.606155,-46.836382
1785631394100,63.4,0.00,0.00,0.00,0.0,17,-23.606164,-46.836418
1785631394300,62.4,0.00,0.00,0.00,0.0,17,-23.606171,-46.836454
1785631394500,62.1,0.00,0.00,0.00,0.0,17,-23.606178,-46.836490
1785631394700,61.7,0.00,0.00,0.00,0.0,17,-23.606183,-46.836527
1785631394800,60.9,0.00,0.00,0.00,0.0,17,-23.606178,-46.836550
1785631395000,60.9,0.00,0.00,0.00,0.0,17,-23.606179,-46.836587
1785631395000,60.1,0.00,0.00,0.00,0.0,17,-23.606179,-46.836587
1785631395200,59.0,0.00,0.00,0.00,0.0,17,-23.606178,-46.836624
1785631395400,58.5,0.00,0.00,0.00,0.0,17,-23.606175,-46.836661
1785631395600,58.5,0.00,0.00,0.00,0.0,17,-23.606168,-46.836700
1785631395600,57.9,0.00,0.00,0.00,0.0,17,-23.606168,-46.836700
1785631395800,57.9,0.00,0.00,0.00,0.0,17,-23.606159,-46.836738
1785631395900,58.3,0.00,0.00,0.00,0.0,17,-23.606143,-46.836763
1785631396100,58.9,0.00,0.00,0.00,0.0,17,-23.606123,-46.836802
1785631396300,58.9,0.00,0.00,0.00,0.0,17,-23.606097,-46.836840
1785631396500,59.0,0.00,0.00,0.00,0.0,17,-23.606064,-46.836875
1785631396600,59.8,0.00,0.00,0.00,0.0,17,-23.606029,-46.836892
1785631396800,60.5,0.00,0.00,0.00,0.0,17,-23.605980,-46.836923
1785631397000,63.2,0.00,0.00,0.00,0.0,17,-23.605909,-46.836941
1785631397200,67.8,0.00,0.00,0.00,0.0,17,-23.605815,-46.836928
1785631397300,67.8,0.00,0.00,0.00,0.0,17,-23.605776,-46.836940
1785631397300,68.2,0.00,0.00,0.00,0.0,17,-23.605776,-46.836940
1785631397500,70.0,0.00,0.00,0.00,0.0,17,-23.605718,-46.836956
1785631397600,69.6,0.00,0.00,0.00,0.0,17,-23.605685,-46.836973
1785631397800,69.6,0.00,0.00,0.00,0.0,17,-23.605637,-46.836998
1785631397900,69.7,0.00,0.00,0.00,0.0,17,-23.605606,-46.837017
1785631398100,69.8,0.00,0.00,0.00,0.0,17,-23.605557,-46.837043
1785631398200,70.0,0.00,0.00,0.00,0.0,17,-23.605525,-46.837064
1785631398400,70.4,0.00,0.00,0.00,0.0,17,-23.605477,-46.837092
1785631398600,70.4,0.00,0.00,0.00,0.0,17,-23.605430,-46.837119
1785631398700,70.3,0.00,0.00,0.00,0.0,17,-23.605401,-46.837138
1785631398900,70.1,0.00,0.00,0.00,0.0,17,-23.605357,-46.837162
1785631399100,70.0,0.00,0.00,0.00,0.0,17,-23.605314,-46.837185
1785631399200,69.9,0.00,0.00,0.00,0.0,17,-23.605292,-46.837198
1785631399400,69.8,0.00,0.00,0.00,0.0,17,-23.605255,-46.837211
1785631399500,69.7,0.00,0.00,0.00,0.0,17,-23.605236,-46.837216
1785631399700,69.6,0.00,0.00,0.00,0.0,17,-23.605201,-46.837226
1785631399900,69.6,0.00,0.00,0.00,0.0,17,-23.605166,-46.837236
1785631400000,69.8,0.00,0.00,0.00,0.0,17,-23.605147,-46.837239
1785631400200,69.7,0.00,0.00,0.00,0.0,17,-23.605112,-46.837245
1785631400400,69.6,0.00,0.00,0.00,0.0,17,-23.605076,-46.837248
1785631400500,69.5,0.00,0.00,0.00,0.0,17,-23.605058,-46.837246
1785631400700,69.1,0.00,0.00,0.00,0.0,17,-23.605023,-46.837244
1785631400900,69.4,0.00,0.00,0.00,0.0,17,-23.604988,-46.837238
1785631401000,69.6,0.00,0.00,0.00,0.0,17,-23.604969,-46.837229
1785631401200,70.2,0.00,0.00,0.00,0.0,17,-23.604933,-46.837215
1785631401300,70.6,0.00,0.00,0.00,0.0,17,-23.604916,-46.837202
1785631401500,70.6,0.00,0.00,0.00,0.0,17,-23.604883,-46.837183
1785631401600,70.0,0.00,0.00,0.00,0.0,17,-23.604869,-46.837167
1785631401700,69.0,0.00,0.00,0.00,0.0,17,-23.604857,-46.837150
1785631401900,66.4,0.00,0.00,0.00,0.0,17,-23.604834,-46.837119
1785631402000,65.3,0.00,0.00,0.00,0.0,17,-23.604825,-46.837100
1785631402100,64.9,0.00,0.00,0.00,0.0,17,-23.604813,-46.837087
1785631402200,64.7,0.00,0.00,0.00,0.0,17,-23.604799,-46.837074
1785631402300,64.4,0.00,0.00,0.00,0.0,17,-23.604787,-46.837062
1785631402500,64.0,0.00,0.00,0.00,0.0,17,-23.604761,-46.837038
1785631402600,63.4,0.00,0.00,0.00,0.0,17,-23.604750,-46.837026
1785631402700,62.8,0.00,0.00,0.00,0.0,17,-23.604738,-46.837013
1785631402900,62.1,0.00,0.00,0.00,0.0,17,-23.604717,-46.836989
1785631402900,61.3,0.00,0.00,0.00,0.0,17,-23.604717,-46.836989
1785631403000,61.3,0.00,0.00,0.00,0.0,17,-23.604708,-46.836978
1785631403200,60.4,0.00,0.00,0.00,0.0,17,-23.604688,-46.836956
1785631403200,58.9,0.00,0.00,0.00,0.0,17,-23.604688,-46.836956
1785631403300,57.1,0.00,0.00,0.00,0.0,17,-23.604681,-46.836946
1785631403400,55.2,0.00,0.00,0.00,0.0,17,-23.604675,-46.836935
1785631403500,53.2,0.00,0.00,0.00,0.0,17,-23.604670,-46.836924
1785631403600,51.1,0.00,0.00,0.00,0.0,17,-23.604666,-46.836914
1785631403800,49.3,0.00,0.00,0.00,0.0,17,-23.604660,-46.836891
1785631403800,47.7,0.00,0.00,0.00,0.0,17,-23.604660,-46.836891
1785631404000,45.7,0.00,0.00,0.00,0.0,17,-23.604653,-46.836870
1785631404100,43.9,0.00,0.00,0.00,0.0,17,-23.604654,-46.836859
1785631404200,42.2,0.00,0.00,0.00,0.0,17,-23.604657,-46.836847
1785631404300,40.9,0.00,0.00,0.00,0.0,17,-23.604661,-46.836836
1785631404400,40.9,0.00,0.00,0.00,0.0,17,-23.604668,-46.836825
1785631404400,39.7,0.00,0.00,0.00,0.0,17,-23.604668,-46.836825
1785631404500,39.3,0.00,0.00,0.00,0.0,17,-23.604680,-46.836813
1785631404600,38.2,0.00,0.00,0.00,0.0,17,-23.604689,-46.836803
1785631404700,37.3,0.00,0.00,0.00,0.0,17,-23.604699,-46.836794
1785631405000,36.8,0.00,0.00,0.00,0.0,17,-23.604724,-46.836768
1785631405100,35.5,0.00,0.00,0.00,0.0,17,-23.604733,-46.836763
1785631405100,34.2,0.00,0.00,0.00,0.0,17,-23.604733,-46.836763
1785631405200,32.6,0.00,0.00,0.00,0.0,17,-23.604743,-46.836758
1785631405300,31.1,0.00,0.00,0.00,0.0,17,-23.604754,-46.836754
1785631405400,29.9,0.00,0.00,0.00,0.0,17,-23.604765,-46.836751
1785631405500,28.9,0.00,0.00,0.00,0.0,17,-23.604776,-46.836749
1785631405700,27.8,0.00,0.00,0.00,0.0,17,-23.604792,-46.836742
1785631405800,26.5,0.00,0.00,0.00,0.0,17,-23.604807,-46.836745
1785631405900,25.8,0.00,0.00,0.00,0.0,17,-23.604820,-46.836748
1785631406000,25.4,0.00,0.00,0.00,0.0,17,-23.604832,-46.836752
1785631406100,25.1,0.00,0.00,0.00,0.0,17,-23.604845,-46.836757
1785631406200,25.1,0.00,0.00,0.00,0.0,17,-23.604858,-46.836765
1785631406400,25.3,0.00,0.00,0.00,0.0,17,-23.604877,-46.836776
1785631406500,26.4,0.00,0.00,0.00,0.0,17,-23.604891,-46.836791
1785631406700,33.5,0.00,0.00,0.00,0.0,17,-23.604921,-46.836816
1785631406900,41.6,0.00,0.00,0.00,0.0,17,-23.604955,-46.836841
1785631407100,41.6,0.00,0.00,0.00,0.0,17,-23.604979,-46.836853
1785631407100,42.0,0.00,0.00,0.00,0.0,17,-23.604979,-46.836853
1785631407300,42.0,0.00,0.00,0.00,0.0,17,-23.605003,-46.836864
1785631407300,42.3,0.00,0.00,0.00,0.0,17,-23.605003,-46.836864
1785631407500,41.8,0.00,0.00,0.00,0.0,17,-23.605027,-46.836875
1785631407700,41.6,0.00,0.00,0.00,0.0,17,-23.605051,-46.836884
1785631407800,41.5,0.00,0.00,0.00,0.0,17,-23.605065,-46.836890
1785631408000,41.8,0.00,0.00,0.00,0.0,17,-23.605091,-46.836897
1785631408100,42.4,0.00,0.00,0.00,0.0,17,-23.605107,-46.836900
1785631408300,42.5,0.00,0.00,0.00,0.0,17,-23.605128,-46.836898
1785631408400,42.7,0.00,0.00,0.00,0.0,17,-23.605140,-46.836893
1785631408500,43.2,0.00,0.00,0.00,0.0,17,-23.605152,-46.836887
1785631408700,43.2,0.00,0.00,0.00,0.0,17,-23.605173,-46.836880
1785631408700,43.1,0.00,0.00,0.00,0.0,17,-23.605173,-46.836880
1785631408800,42.5,0.00,0.00,0.00,0.0,17,-23.605184,-46.836873
1785631409000,42.1,0.00,0.00,0.00,0.0,17,-23.605204,-46.836861
1785631409100,41.7,0.00,0.00,0.00,0.0,17,-23.605212,-46.836850
1785631409300,41.7,0.00,0.00,0.00,0.0,17,-23.605228,-46.836833
1785631409400,41.4,0.00,0.00,0.00,0.0,17,-23.605234,-46.836820
1785631409500,40.5,0.00,0.00,0.00,0.0,17,-23.605237,-46.836806
1785631409700,42.1,0.00,0.00,0.00,0.0,17,-23.605245,-46.836779
1785631409800,43.9,0.00,0.00,0.00,0.0,17,-23.605245,-46.836759
1785631409900,47.4,0.00,0.00,0.00,0.0,17,-23.605242,-46.836734
1785631410000,49.5,0.00,0.00,0.00,0.0,17,-23.605250,-46.836720
1785631410200,49.7,0.00,0.00,0.00,0.0,17,-23.605262,-46.836694
1785631410300,49.7,0.00,0.00,0.00,0.0,17,-23.605268,-46.836680
1785631410300,49.7,0.00,0.00,0.00,0.0,17,-23.605268,-46.836680
1785631410400,49.6,0.00,0.00,0.00,0.0,17,-23.605273,-46.836666
1785631410600,49.5,0.00,0.00,0.00,0.0,17,-23.605286,-46.836641
1785631410700,49.8,0.00,0.00,0.00,0.0,17,-23.605291,-46.836627
1785631410800,49.9,0.00,0.00,0.00,0.0,17,-23.605298,-46.836613
1785631410900,49.6,0.00,0.00,0.00,0.0,17,-23.605305,-46.836601
1785631411100,48.7,0.00,0.00,0.00,0.0,17,-23.605320,-46.836581
1785631411200,47.9,0.00,0.00,0.00,0.0,17,-23.605328,-46.836571
1785631411300,47.9,0.00,0.00,0.00,0.0,17,-23.605335,-46.836562
1785631411300,47.0,0.00,0.00,0.00,0.0,17,-23.605335,-46.836562
1785631411400,46.0,0.00,0.00,0.00,0.0,17,-23.605342,-46.836554
1785631411600,44.5,0.00,0.00,0.00,0.0,17,-23.605356,-46.836536
1785631411700,42.7,0.00,0.00,0.00,0.0,17,-23.605362,-46.836530
1785631411800,40.2,0.00,0.00,0.00,0.0,17,-23.605369,-46.836527
1785631411900,38.1,0.00,0.00,0.00,0.0,17,-23.605375,-46.836524
1785631412100,35.6,0.00,0.00,0.00,0.0,17,-23.605388,-46.836515
1785631412200,33.3,0.00,0.00,0.00,0.0,17,-23.605394,-46.836515
1785631412300,30.5,0.00,0.00,0.00,0.0,17,-23.605401,-46.836519
1785631412400,28.5,0.00,0.00,0.00,0.0,17,-23.605407,-46.836524
1785631412600,26.7,0.00,0.00,0.00,0.0,17,-23.605420,-46.836527
1785631412700,26.7,0.00,0.00,0.00,0.0,17,-23.605427,-46.836537
1785631412700,25.5,0.00,0.00,0.00,0.0,17,-23.605427,-46.836537
1785631412800,26.0,0.00,0.00,0.00,0.0,17,-23.605436,-46.836554
1785631413000,26.3,0.00,0.00,0.00,0.0,17,-23.605447,-46.836572
1785631413100,28.1,0.00,0.00,0.00,0.0,17,-23.605451,-46.836593
1785631413300,28.1,0.00,0.00,0.00,0.0,17,-23.605459,-46.836626
1785631413300,31.9,0.00,0.00,0.00,0.0,17,-23.605459,-46.836626
1785631413400,38.2,0.00,0.00,0.00,0.0,17,-23.605460,-46.836663
1785631413500,46.3,0.00,0.00,0.00,0.0,17,-23.605470,-46.836700
1785631413600,47.2,0.00,0.00,0.00,0.0,17,-23.605478,-46.836719
1785631413800,47.2,0.00,0.00,0.00,0.0,17,-23.605490,-46.836748
1785631413900,47.3,0.00,0.00,0.00,0.0,17,-23.605497,-46.836766
1785631414000,47.3,0.00,0.00,0.00,0.0,17,-23.605505,-46.836783
1785631414100,47.2,0.00,0.00,0.00,0.0,17,-23.605512,-46.836799
1785631414200,47.3,0.00,0.00,0.00,0.0,17,-23.605519,-46.836814
1785631414400,47.2,0.00,0.00,0.00,0.0,17,-23.605535,-46.836838
1785631414500,46.8,0.00,0.00,0.00,0.0,17,-23.605544,-46.836850
1785631414600,46.2,0.00,0.00,0.00,0.0,17,-23.605553,-46.836861
1785631414700,45.9,0.00,0.00,0.00,0.0,17,-23.605563,-46.836871
1785631414800,45.4,0.00,0.00,0.00,0.0,17,-23.605573,-46.836880
1785631415000,44.7,0.00,0.00,0.00,0.0,17,-23.605588,-46.836899
1785631415100,43.6,0.00,0.00,0.00,0.0,17,-23.605597,-46.836906
1785631415200,42.4,0.00,0.00,0.00,0.0,17,-23.605605,-46.836912
1785631415300,41.2,0.00,0.00,0.00,0.0,17,-23.605614,-46.836917
1785631415400,39.7,0.00,0.00,0.00,0.0,17,-23.605622,-46.836920
1785631415600,37.7,0.00,0.00,0.00,0.0,17,-23.605637,-46.836928
1785631415700,35.6,0.00,0.00,0.00,0.0,17,-23.605645,-46.836928
1785631415800,33.7,0.00,0.00,0.00,0.0,17,-23.605653,-46.836925
1785631416000,33.7,0.00,0.00,0.00,0.0,17,-23.605669,-46.836924
1785631416000,31.5,0.00,0.00,0.00,0.0,17,-23.605669,-46.836924
1785631416100,29.8,0.00,0.00,0.00,0.0,17,-23.605677,-46.836914
1785631416200,29.5,0.00,0.00,0.00,0.0,17,-23.605686,-46.836901
1785631416300,30.3,0.00,0.00,0.00,0.0,17,-23.605696,-46.836886
1785631416500,30.6,0.00,0.00,0.00,0.0,17,-23.605710,-46.836865
1785631416600,30.9,0.00,0.00,0.00,0.0,17,-23.605715,-46.836847
1785631416700,30.6,0.00,0.00,0.00,0.0,17,-23.605716,-46.836831
1785631416900,30.6,0.00,0.00,0.00,0.0,17,-23.605717,-46.836801
1785631416900,29.8,0.00,0.00,0.00,0.0,17,-23.605717,-46.836801
1785631417000,31.5,0.00,0.00,0.00,0.0,17,-23.605711,-46.836777
1785631417100,33.6,0.00,0.00,0.00,0.0,17,-23.605705,-46.836753
1785631417300,36.3,0.00,0.00,0.00,0.0,17,-23.605699,-46.836720
1785631417400,40.1,0.00,0.00,0.00,0.0,17,-23.605691,-46.836694
1785631417500,43.5,0.00,0.00,0.00,0.0,16,-23.605683,-46.836669
1785631417600,45.8,0.00,0.00,0.00,0.0,17,-23.605678,-46.836648
1785631417800,47.0,0.00,0.00,0.00,0.0,17,-23.605671,-46.836617
1785631417900,48.0,0.00,0.00,0.00,0.0,17,-23.605668,-46.836598
1785631418000,48.0,0.00,0.00,0.00,0.0,17,-23.605667,-46.836582
1785631418100,48.2,0.00,0.00,0.00,0.0,17,-23.605665,-46.836566
1785631418200,48.2,0.00,0.00,0.00,0.0,17,-23.605664,-46.836550
1785631418400,48.5,0.00,0.00,0.00,0.0,17,-23.605659,-46.836521
1785631418500,48.4,0.00,0.00,0.00,0.0,17,-23.605657,-46.836504
1785631418600,48.5,0.00,0.00,0.00,0.0,17,-23.605656,-46.836488
1785631418700,48.6,0.00,0.00,0.00,0.0,17,-23.605654,-46.836472
1785631418900,48.8,0.00,0.00,0.00,0.0,17,-23.605647,-46.836444
1785631419000,49.2,0.00,0.00,0.00,0.0,17,-23.605644,-46.836428
1785631419100,49.2,0.00,0.00,0.00,0.0,17,-23.605640,-46.836414
1785631419200,49.0,0.00,0.00,0.00,0.0,16,-23.605635,-46.836401
1785631419400,49.3,0.00,0.00,0.00,0.0,16,-23.605624,-46.836376
1785631419500,49.3,0.00,0.00,0.00,0.0,16,-23.605617,-46.836364
1785631419600,49.3,0.00,0.00,0.00,0.0,16,-23.605609,-46.836353
1785631419700,49.2,0.00,0.00,0.00,0.0,17,-23.605602,-46.836342
1785631419900,49.1,0.00,0.00,0.00,0.0,17,-23.605587,-46.836320
1785631420000,48.9,0.00,0.00,0.00,0.0,17,-23.605579,-46.836310
1785631420100,48.8,0.00,0.00,0.00,0.0,17,-23.605571,-46.836300
1785631420300,48.8,0.00,0.00,0.00,0.0,17,-23.605555,-46.836279
1785631420300,48.7,0.00,0.00,0.00,0.0,17,-23.605555,-46.836279
1785631420400,48.6,0.00,0.00,0.00,0.0,17,-23.605546,-46.836270
1785631420500,48.3,0.00,0.00,0.00,0.0,17,-23.605538,-46.836260
1785631420600,47.7,0.00,0.00,0.00,0.0,17,-23.605529,-46.836251
1785631420800,47.3,0.00,0.00,0.00,0.0,17,-23.605512,-46.836233
1785631420900,46.7,0.00,0.00,0.00,0.0,17,-23.605504,-46.836225
1785631421000,46.0,0.00,0.00,0.00,0.0,17,-23.605494,-46.836218
1785631421200,45.1,0.00,0.00,0.00,0.0,17,-23.605477,-46.836202
1785631421300,44.1,0.00,0.00,0.00,0.0,17,-23.605467,-46.836197
1785631421400,42.9,0.00,0.00,0.00,0.0,17,-23.605457,-46.836194
1785631421500,41.4,0.00,0.00,0.00,0.0,17,-23.605447,-46.836193
1785631421700,39.7,0.00,0.00,0.00,0.0,17,-23.605428,-46.836186
1785631421800,38.3,0.00,0.00,0.00,0.0,17,-23.605416,-46.836190
1785631421900,37.7,0.00,0.00,0.00,0.0,17,-23.605402,-46.836195
1785631422100,36.9,0.00,0.00,0.00,0.0,17,-23.605379,-46.836201
1785631422200,39.3,0.00,0.00,0.00,0.0,17,-23.605357,-46.836219
1785631422300,44.0,0.00,0.00,0.00,0.0,17,-23.605333,-46.836240
1785631422400,51.0,0.00,0.00,0.00,0.0,17,-23.605303,-46.836268
1785631422600,54.3,0.00,0.00,0.00,0.0,17,-23.605269,-46.836288
1785631422700,55.5,0.00,0.00,0.00,0.0,17,-23.605251,-46.836298
1785631422800,55.7,0.00,0.00,0.00,0.0,17,-23.605236,-46.836306
1785631422900,56.1,0.00,0.00,0.00,0.0,17,-23.605221,-46.836313
1785631423000,56.4,0.00,0.00,0.00,0.0,17,-23.605206,-46.836320
1785631423100,56.6,0.00,0.00,0.00,0.0,17,-23.605192,-46.836326
1785631423300,56.8,0.00,0.00,0.00,0.0,17,-23.605165,-46.836337
1785631423400,56.7,0.00,0.00,0.00,0.0,17,-23.605150,-46.836344
1785631423500,56.8,0.00,0.00,0.00,0.0,17,-23.605136,-46.836350
1785631423600,56.8,0.00,0.00,0.00,0.0,17,-23.605121,-46.836356
1785631423700,57.0,0.00,0.00,0.00,0.0,17,-23.605107,-46.836362
1785631423900,57.4,0.00,0.00,0.00,0.0,17,-23.605079,-46.836373
1785631424000,57.6,0.00,0.00,0.00,0.0,17,-23.605064,-46.836379
1785631424100,57.6,0.00,0.00,0.00,0.0,17,-23.605049,-46.836385
1785631424100,57.8,0.00,0.00,0.00,0.0,17,-23.605049,-46.836385
1785631424300,57.9,0.00,0.00,0.00,0.0,17,-23.605020,-46.836395
1785631424400,58.0,0.00,0.00,0.00,0.0,17,-23.605005,-46.836401
1785631424600,58.2,0.00,0.00,0.00,0.0,17,-23.604976,-46.836412
1785631424700,58.2,0.00,0.00,0.00,0.0,17,-23.604961,-46.836418
1785631424700,58.6,0.00,0.00,0.00,0.0,17,-23.604961,-46.836418
1785631424800,58.9,0.00,0.00,0.00,0.0,17,-23.604945,-46.836425
1785631425000,58.9,0.00,0.00,0.00,0.0,17,-23.604916,-46.836436
1785631425100,59.1,0.00,0.00,0.00,0.0,17,-23.604901,-46.836441
1785631425300,59.2,0.00,0.00,0.00,0.0,17,-23.604872,-46.836453
1785631425400,59.5,0.00,0.00,0.00,0.0,17,-23.604857,-46.836459
1785631425500,59.5,0.00,0.00,0.00,0.0,17,-23.604841,-46.836466
1785631425700,59.5,0.00,0.00,0.00,0.0,17,-23.604812,-46.836477
1785631425700,59.7,0.00,0.00,0.00,0.0,17,-23.604812,-46.836477
1785631425800,59.7,0.00,0.00,0.00,0.0,17,-23.604797,-46.836483
1785631425800,59.9,0.00,0.00,0.00,0.0,17,-23.604797,-46.836483
1785631426000,60.2,0.00,0.00,0.00,0.0,17,-23.604768,-46.836496
1785631426200,60.7,0.00,0.00,0.00,0.0,17,-23.604740,-46.836509
1785631426300,61.1,0.00,0.00,0.00,0.0,17,-23.604725,-46.836517
1785631426400,61.3,0.00,0.00,0.00,0.0,17,-23.604711,-46.836526
1785631426600,62.1,0.00,0.00,0.00,0.0,17,-23.604682,-46.836542
1785631426700,61.9,0.00,0.00,0.00,0.0,17,-23.604669,-46.836552
1785631426900,62.3,0.00,0.00,0.00,0.0,17,-23.604642,-46.836570
1785631427000,61.8,0.00,0.00,0.00,0.0,17,-23.604630,-46.836582
1785631427200,60.8,0.00,0.00,0.00,0.0,17,-23.604605,-46.836602
1785631427300,60.5,0.00,0.00,0.00,0.0,17,-23.604593,-46.836614
1785631427500,60.0,0.00,0.00,0.00,0.0,17,-23.604570,-46.836636
1785631427600,59.7,0.00,0.00,0.00,0.0,17,-23.604559,-46.836649
1785631427800,59.4,0.00,0.00,0.00,0.0,17,-23.604537,-46.836672
1785631427900,59.4,0.00,0.00,0.00,0.0,17,-23.604528,-46.836686
1785631427900,58.7,0.00,0.00,0.00,0.0,17,-23.604528,-46.836686
1785631428100,57.5,0.00,0.00,0.00,0.0,17,-23.604508,-46.836710
1785631428200,56.9,0.00,0.00,0.00,0.0,17,-23.604500,-46.836725
1785631428300,56.9,0.00,0.00,0.00,0.0,17,-23.604493,-46.836739
1785631428300,56.4,0.00,0.00,0.00,0.0,17,-23.604493,-46.836739
1785631428500,56.0,0.00,0.00,0.00,0.0,17,-23.604476,-46.836765
1785631428600,55.8,0.00,0.00,0.00,0.0,17,-23.604469,-46.836781
1785631428800,55.2,0.00,0.00,0.00,0.0,17,-23.604455,-46.836808
1785631429000,54.4,0.00,0.00,0.00,0.0,17,-23.604443,-46.836836
1785631429200,53.2,0.00,0.00,0.00,0.0,17,-23.604434,-46.836864
1785631429400,51.8,0.00,0.00,0.00,0.0,17,-23.604429,-46.836892
1785631429600,49.9,0.00,0.00,0.00,0.0,16,-23.604428,-46.836920
1785631429800,47.9,0.00,0.00,0.00,0.0,16,-23.604432,-46.836948
1785631430000,45.8,0.00,0.00,0.00,0.0,16,-23.604448,-46.836977
